Date,Open,High,Low,Close,Adj Close,Volume
2020-03-06,320.0,320.5,315.0,315.0,287.11114501953125,51546760
2020-03-09,307.5,310.0,305.5,305.5,278.4522705078125,87871277
2020-03-10,301.5,309.0,301.0,307.0,279.81939697265625,71950130
2020-03-11,309.0,310.5,302.0,302.0,275.2621154785156,62216710
2020-03-12,299.0,299.0,287.0,294.0,267.9704895019531,113527351
2020-03-13,275.0,294.0,272.5,290.0,264.3245849609375,149995148
2020-03-16,285.0,291.0,275.5,276.5,252.0198516845703,103873228
2020-03-17,265.0,276.5,265.0,268.0,244.27239990234375,121323651
2020-03-18,269.5,272.5,260.0,260.0,236.9806671142578,117437643
2020-03-19,252.0,253.0,235.5,248.0,228.2376708984375,160811697
2020-03-20,258.5,270.0,256.0,270.0,248.48455810546875,157664726
2020-03-23,257.0,262.5,252.0,255.0,234.6798553466797,76466709
2020-03-24,268.0,274.0,266.0,267.5,246.18382263183594,81952933
2020-03-25,276.5,280.0,274.0,277.0,254.92674255371094,79447199
2020-03-26,279.5,280.0,275.5,280.0,257.6876525878906,52845633
2020-03-27,284.0,286.0,273.0,273.0,251.2454833984375,68752306
2020-03-30,263.5,269.0,262.5,267.5,246.18382263183594,49159956
2020-03-31,273.0,274.0,269.5,274.0,252.16580200195312,48837923
2020-04-01,276.5,276.5,271.5,271.5,249.86505126953125,44515034
2020-04-06,273.0,275.5,270.0,275.5,253.54629516601562,56392754
2020-04-07,283.5,284.0,280.5,283.0,260.4486083984375,48787346
2020-04-08,285.0,285.5,283.0,285.0,262.2892150878906,37912826
2020-04-09,287.5,288.0,282.5,283.0,260.4486083984375,27620430
2020-04-10,280.0,282.0,279.0,279.5,257.2275390625,27252858
2020-04-13,278.5,281.5,278.5,278.5,256.3072509765625,22196596
2020-04-14,281.0,285.5,280.0,285.0,262.2892150878906,48809688
2020-04-15,287.0,288.5,286.0,287.5,264.59002685546875,55216434
2020-04-16,283.0,288.5,283.0,286.5,263.66973876953125,47815280
2020-04-17,303.5,308.5,300.5,306.5,282.07598876953125,116368201
2020-04-20,308.0,309.0,302.5,304.0,279.7751770019531,41381669
2020-04-21,300.5,301.5,293.5,295.0,271.4924011230469,61479357
2020-04-22,294.5,295.0,290.5,294.0,270.5721130371094,42192580
2020-04-23,300.0,300.0,294.0,295.5,271.9525451660156,39474478
2020-04-24,295.5,297.0,294.0,294.0,270.5721130371094,26008090
2020-04-27,298.0,298.5,296.0,298.0,274.2533264160156,38493406
2020-04-28,298.5,298.5,294.5,296.5,272.8728332519531,37395165
2020-04-29,299.0,301.5,298.0,299.0,275.1736145019531,44059301
2020-04-30,302.0,305.0,301.5,304.5,280.2353210449219,55126085
2020-05-04,294.5,296.5,294.0,295.0,271.4924011230469,71581861
2020-05-05,296.5,298.0,295.0,295.5,271.9525451660156,23547405
2020-05-06,294.5,296.0,292.5,296.0,272.41265869140625,34240479
2020-05-07,294.5,299.0,294.5,297.5,273.7931823730469,27621198
2020-05-08,300.0,300.0,296.0,297.5,273.7931823730469,32295893
2020-05-11,300.0,301.5,298.5,301.0,277.0143127441406,28727019
2020-05-12,297.5,298.5,295.0,295.0,271.4924011230469,52089788
2020-05-13,293.0,297.0,292.5,297.0,273.3329772949219,26156418
2020-05-14,293.0,295.0,292.5,293.0,269.6517639160156,34315948
2020-05-15,297.5,298.5,294.5,298.0,274.2533264160156,42494804
2020-05-18,291.0,293.5,290.0,290.0,266.89080810546875,84986065
2020-05-19,294.0,294.0,291.5,291.5,268.271240234375,51250214
2020-05-20,293.0,294.0,291.0,294.0,270.5721130371094,32677994
2020-05-21,296.0,298.0,295.0,297.5,273.7931823730469,30997468
2020-05-22,294.5,295.0,291.0,292.0,268.7314758300781,40192923
2020-05-25,290.5,293.0,288.5,292.0,268.7314758300781,26803223
2020-05-26,295.0,297.5,293.5,295.5,271.9525451660156,33856481
2020-05-27,297.0,298.0,295.5,296.5,272.8728332519531,23375959
2020-05-28,298.5,298.5,293.0,294.0,270.5721130371094,28444568
2020-05-29,292.0,292.5,290.0,292.0,268.7314758300781,79774181
2020-06-01,294.0,296.5,293.5,295.5,271.9525451660156,35811214
2020-06-02,296.0,297.5,296.0,296.5,272.8728332519531,24771587
2020-06-03,300.0,301.0,298.0,301.0,277.0143127441406,65176337
2020-06-04,305.0,306.0,304.0,306.0,281.6158142089844,46572451
2020-06-05,308.5,312.0,308.0,311.5,286.6775207519531,42981262
2020-06-08,316.0,319.0,315.0,318.0,292.6595764160156,50302921
2020-06-09,316.5,319.0,314.0,319.0,293.5799255371094,36417082
2020-06-10,319.0,324.0,318.0,322.5,296.8009033203125,39984259
2020-06-11,325.5,327.0,318.5,320.5,294.9604187011719,50104255
2020-06-12,313.0,317.5,312.5,316.0,290.8189697265625,45992918
2020-06-15,316.0,317.5,308.5,309.5,284.83697509765625,51032404
2020-06-16,317.0,317.0,314.0,315.0,289.89862060546875,36608216
2020-06-17,316.5,317.0,313.5,315.0,289.89862060546875,34522968
2020-06-18,314.5,315.0,313.0,314.5,291.75396728515625,29044474
2020-06-19,314.0,314.5,312.0,314.5,291.75396728515625,48130280
2020-06-22,314.5,316.5,312.0,312.0,289.4347839355469,37374616
2020-06-23,316.0,316.5,312.5,315.0,292.2178649902344,41300084
2020-06-24,319.0,320.0,316.0,317.5,294.53704833984375,54147024
2020-06-29,314.0,315.0,310.0,312.0,289.4347839355469,56580892
2020-06-30,313.5,314.0,311.0,313.0,290.3624572753906,48991860
2020-07-01,315.0,318.0,314.0,317.5,294.53704833984375,29532342
2020-07-02,319.0,322.0,318.0,322.0,298.7115783691406,34526178
2020-07-03,327.0,330.5,326.5,329.5,305.66912841796875,53341987
2020-07-06,332.5,338.0,332.0,338.0,313.55438232421875,57256220
2020-07-07,343.5,346.0,338.0,338.5,314.01824951171875,59046323
2020-07-08,337.5,342.5,337.5,341.0,316.3374328613281,30720218
2020-07-09,346.0,347.0,343.0,345.0,320.0481262207031,35522376
2020-07-10,352.5,353.0,345.5,348.5,323.294921875,60902108
2020-07-13,351.0,354.5,350.5,354.5,328.8610534667969,48069523
2020-07-14,355.0,364.0,354.5,363.5,337.21014404296875,61764150
2020-07-15,366.0,370.0,361.0,363.0,336.74627685546875,73438362
2020-07-16,359.0,361.0,353.5,357.5,331.64410400390625,68220512
2020-07-17,361.0,369.0,360.0,367.0,340.45703125,65727485
2020-07-20,370.0,370.0,362.5,366.0,339.529296875,42769238
2020-07-21,372.5,387.0,371.5,383.0,355.2998046875,64219128
2020-07-22,381.0,386.0,379.0,384.0,356.22747802734375,43759670
2020-07-23,382.0,383.0,379.0,381.5,353.9083557128906,45209282
2020-07-24,390.0,395.0,382.0,386.0,358.08282470703125,86682734
2020-07-27,420.5,424.5,416.5,424.5,393.79833984375,99333798
2020-07-28,464.0,466.5,428.5,435.0,403.5389099121094,166307746
2020-07-29,428.0,431.5,419.5,422.0,391.4791259765625,85663166
2020-07-30,436.5,441.0,428.5,434.0,402.61126708984375,69293949
2020-07-31,426.0,432.0,425.5,425.5,394.72601318359375,49897674
2020-08-03,420.5,424.0,415.0,416.0,385.9130859375,76429571
2020-08-04,421.5,425.5,418.5,425.5,394.72601318359375,41223445
2020-08-05,430.5,433.5,426.0,429.0,397.972900390625,47223834
2020-08-06,437.5,438.0,431.0,435.0,403.5389099121094,41029627
2020-08-07,433.5,434.0,428.0,433.0,401.6835632324219,36589460
2020-08-10,427.5,437.5,427.5,435.5,404.0027770996094,36067500
2020-08-11,432.0,435.0,429.0,429.0,397.972900390625,34545313
2020-08-12,422.0,423.5,419.0,419.0,388.6961364746094,52143474
2020-08-13,428.0,429.0,424.5,429.0,397.972900390625,44352335
2020-08-14,424.0,428.0,423.0,427.0,396.1175231933594,23419955
2020-08-17,427.0,435.0,425.5,435.0,403.5389099121094,34137731
2020-08-18,440.0,440.5,432.0,433.0,401.6835632324219,41643160
2020-08-19,436.0,436.5,427.5,427.5,396.5813903808594,31486800
2020-08-20,427.0,427.5,401.0,415.0,384.9853820800781,75097235
2020-08-21,421.5,427.0,420.0,424.5,393.79833984375,41609467
2020-08-24,427.5,434.5,425.0,428.0,397.0451965332031,48375406
2020-08-25,433.5,436.0,430.5,434.5,403.0751037597656,35977899
2020-08-26,435.5,442.0,435.0,442.0,410.0326843261719,39243340
2020-08-27,448.0,453.5,444.0,444.0,411.8880615234375,53072712
2020-08-28,440.0,440.5,431.0,435.0,403.5389099121094,56842210
2020-08-31,437.0,439.5,426.5,426.5,395.6536865234375,81480538
2020-09-01,430.0,435.0,428.0,435.0,403.5389099121094,37429577
2020-09-02,441.0,441.0,430.5,433.0,401.6835632324219,34871407
2020-09-03,439.5,439.5,433.5,436.0,404.4666442871094,34951617
2020-09-04,427.0,432.5,427.0,429.0,397.972900390625,46119911
2020-09-07,428.0,432.5,425.0,426.0,395.1898498535156,32019312
2020-09-08,428.0,433.0,427.5,431.0,399.8282470703125,23714670
2020-09-09,425.0,428.0,423.0,427.0,396.1175231933594,40551362
2020-09-10,432.5,435.0,430.5,435.0,403.5389099121094,35098921
2020-09-11,435.5,436.5,432.5,436.5,404.9304504394531,34298469
2020-09-14,436.0,442.0,435.5,441.0,409.10498046875,39085833
2020-09-15,440.5,447.0,439.5,445.0,412.815673828125,39061449
2020-09-16,460.0,462.0,455.5,458.0,424.87548828125,64261238
2020-09-17,453.0,455.0,446.5,448.5,418.3461608886719,42058506
2020-09-18,447.0,449.5,443.0,444.0,414.1486511230469,52454922
2020-09-21,443.5,450.0,440.0,440.0,410.4176025390625,39463920
2020-09-22,440.0,441.0,436.0,437.0,407.6192932128906,36130639
2020-09-23,436.0,438.5,432.0,433.5,404.3546142578125,45710963
2020-09-24,425.5,429.0,423.0,423.0,394.560546875,79806381
2020-09-25,427.0,428.0,421.0,424.0,395.4933166503906,38775269
2020-09-28,427.0,431.5,424.5,431.5,402.4890441894531,34156973
2020-09-29,432.5,435.0,428.0,431.0,402.0225830078125,32230502
2020-09-30,430.5,435.0,430.5,433.0,403.8882141113281,27334204
2020-10-05,438.0,438.0,431.5,432.5,403.4218444824219,32945832
2020-10-06,441.5,442.0,437.5,439.5,409.95123291015625,35775395
2020-10-07,435.0,445.0,435.0,443.0,413.2159118652344,42926239
2020-10-08,450.0,454.0,448.5,453.0,422.5436096191406,60853811
2020-10-12,458.0,462.0,457.5,460.0,429.0728759765625,64719223
2020-10-13,465.0,465.0,456.5,462.0,430.9385070800781,45750738
2020-10-14,460.5,461.0,457.0,459.0,428.1401062011719,40809241
2020-10-15,456.0,456.5,450.0,453.0,422.5436096191406,47775028
2020-10-16,451.0,456.0,448.5,449.0,418.8125,46876801
2020-10-19,453.0,457.5,451.0,457.5,426.74102783203125,34470906
2020-10-20,455.5,457.0,451.0,451.0,420.6780700683594,25205638
2020-10-21,453.5,456.0,451.0,453.0,422.5436096191406,28058921
2020-10-22,450.0,455.0,449.5,455.0,424.4091491699219,23438547
2020-10-23,458.0,458.0,451.5,452.0,421.6108093261719,18777385
2020-10-26,455.0,455.0,450.0,450.0,419.7452392578125,15059581
2020-10-27,447.5,448.5,445.5,447.0,416.94696044921875,20117660
2020-10-28,445.0,447.0,443.0,444.0,414.1486511230469,24710230
2020-10-29,436.5,439.5,435.5,437.0,407.6192932128906,41285612
2020-10-30,437.0,437.0,432.0,432.0,402.95550537109375,47668895
2020-11-02,433.0,435.5,428.0,435.5,406.2201232910156,33477443
2020-11-03,439.5,443.0,438.0,441.0,411.3503723144531,30328495
2020-11-04,444.5,451.5,443.0,450.0,419.7452392578125,37512790
2020-11-05,451.5,451.5,445.5,451.0,420.6780700683594,34886108
2020-11-06,455.0,455.5,450.0,452.5,422.0771484375,30154140
2020-11-09,458.0,460.0,454.0,458.5,427.6737060546875,39245881
2020-11-10,452.0,454.5,448.5,451.0,420.6780700683594,34820499
2020-11-11,448.5,457.0,448.5,457.0,426.274658203125,36765561
2020-11-12,463.0,463.5,457.5,458.0,427.2074279785156,40100880
2020-11-13,459.0,462.0,456.5,462.0,430.9385070800781,31037438
2020-11-16,470.0,484.5,469.0,484.0,451.4593200683594,81994937
2020-11-17,502.0,506.0,485.5,485.5,452.8585205078125,72413868
2020-11-18,490.0,497.0,486.5,497.0,463.5853271484375,50387727
2020-11-19,499.0,499.0,490.0,490.0,457.05596923828125,44220053
2020-11-20,486.0,490.0,486.0,488.0,455.1904602050781,32281453
2020-11-23,494.5,498.5,492.0,496.5,463.11895751953125,38084006
2020-11-24,499.5,500.0,491.5,492.0,458.9215087890625,35479226
2020-11-25,495.0,495.5,487.0,487.0,454.25762939453125,41419632
2020-11-26,489.0,493.5,488.0,489.0,456.1231689453125,28893033
2020-11-27,487.5,492.0,486.5,489.0,456.1231689453125,32960189
2020-11-30,493.0,493.5,480.5,480.5,448.1947326660156,119895176
2020-12-01,489.5,490.0,483.5,490.0,457.05596923828125,37018651
2020-12-02,499.5,500.0,493.5,499.0,465.4508972167969,50621339
2020-12-03,499.5,499.5,495.0,497.0,463.5853271484375,35651379
2020-12-04,498.5,505.0,497.5,503.0,469.18194580078125,51172005
2020-12-07,512.0,515.0,506.0,514.0,479.4424133300781,44271244
2020-12-08,514.0,525.0,509.0,524.0,488.77008056640625,40771761
2020-12-09,521.0,524.0,520.0,520.0,485.03900146484375,43314115
2020-12-10,511.0,515.0,510.0,512.0,477.5768127441406,42556926
2020-12-11,517.0,517.0,505.0,516.0,481.3078918457031,45660960
2020-12-14,512.0,513.0,508.0,508.0,473.8457946777344,30260485
2020-12-15,507.0,510.0,504.0,504.0,470.11468505859375,39852366
2020-12-16,509.0,515.0,507.0,512.0,477.5768127441406,52012348
2020-12-17,515.0,515.0,508.0,508.0,476.1708068847656,38215179
2020-12-18,508.0,512.0,507.0,510.0,478.0455017089844,39924864
2020-12-21,512.0,517.0,508.0,516.0,483.6695556640625,34813281
2020-12-22,512.0,516.0,509.0,509.0,477.10821533203125,22454277
2020-12-23,508.0,511.0,506.0,509.0,477.10821533203125,18086715
2020-12-24,511.0,512.0,508.0,510.0,478.0455017089844,14950143
2020-12-25,514.0,515.0,510.0,511.0,478.98291015625,12327895
2020-12-28,512.0,515.0,509.0,515.0,482.73223876953125,19087382
2020-12-29,515.0,517.0,513.0,515.0,482.73223876953125,19907528
2020-12-30,516.0,525.0,514.0,525.0,492.1055908203125,46292401
2020-12-31,526.0,530.0,524.0,530.0,496.7924499511719,29970398
2021-01-04,530.0,540.0,528.0,536.0,502.4164733886719,38770328
2021-01-05,536.0,542.0,535.0,542.0,508.0404968261719,34411866
2021-01-06,555.0,555.0,541.0,549.0,514.601806640625,53030554
2021-01-07,554.0,570.0,553.0,565.0,529.5994262695312,51166782
2021-01-08,580.0,580.0,571.0,580.0,543.6596069335938,59563555
2021-01-11,577.0,584.0,574.0,584.0,547.408935546875,48810990
2021-01-12,583.0,597.0,582.0,591.0,553.9703979492188,50232426
2021-01-13,595.0,605.0,593.0,605.0,567.09326171875,62662393
2021-01-14,587.0,597.0,587.0,592.0,554.90771484375,75288477
2021-01-15,621.0,625.0,601.0,601.0,563.3438720703125,92010500
2021-01-18,608.0,608.0,594.0,607.0,568.9678344726562,45726476
2021-01-19,618.0,632.0,613.0,627.0,587.71484375,50672866
2021-01-20,633.0,650.0,631.0,647.0,606.461669921875,82066422
2021-01-21,640.0,679.0,640.0,673.0,630.8325805664062,89019137
2021-01-22,649.0,665.0,649.0,649.0,608.3363647460938,125179403
2021-01-25,642.0,646.0,626.0,633.0,593.3389282226562,93050133
2021-01-26,632.0,640.0,610.0,617.0,578.3414306640625,100153482
2021-01-27,618.0,625.0,611.0,615.0,576.4667358398438,59985191
2021-01-28,600.0,608.0,598.0,601.0,563.3438720703125,96447533
2021-01-29,619.0,619.0,591.0,591.0,553.9703979492188,90745237
2021-02-01,595.0,612.0,587.0,611.0,572.7172241210938,67462398
2021-02-02,629.0,638.0,622.0,632.0,592.4014892578125,78429188
2021-02-03,638.0,642.0,630.0,630.0,590.5267944335938,48738970
2021-02-04,626.0,632.0,620.0,627.0,587.71484375,46371900
2021-02-05,638.0,641.0,631.0,632.0,592.4014892578125,53267273
2021-02-17,663.0,668.0,660.0,663.0,621.4591674804688,107614290
2021-02-18,664.0,665.0,656.0,660.0,618.647216796875,53109010
2021-02-19,656.0,657.0,647.0,652.0,611.1483764648438,50279585
2021-02-22,660.0,662.0,650.0,650.0,609.273681640625,36474610
2021-02-23,641.0,643.0,633.0,641.0,600.8375854492188,50076333
2021-02-24,627.0,636.0,625.0,625.0,585.8401489257812,66206750
2021-02-25,636.0,636.0,628.0,635.0,595.2135009765625,43231417
2021-02-26,611.0,618.0,606.0,606.0,568.030517578125,111861175
2021-03-02,621.0,622.0,609.0,609.0,570.842529296875,54041533
2021-03-03,609.0,622.0,601.0,622.0,583.0280151367188,48252965
2021-03-04,609.0,611.0,601.0,601.0,563.3438720703125,67711962
2021-03-05,588.0,605.0,584.0,601.0,563.3438720703125,79918467
2021-03-08,608.0,610.0,598.0,598.0,560.5319213867188,43219772
2021-03-09,585.0,595.0,585.0,595.0,557.7197875976562,68768861
2021-03-10,601.0,601.0,593.0,597.0,559.5943603515625,40146301
2021-03-11,596.0,612.0,595.0,609.0,570.842529296875,54416046
2021-03-12,615.0,618.0,609.0,614.0,575.529296875,33168846
2021-03-15,614.0,614.0,609.0,611.0,572.7172241210938,27416758
2021-03-16,610.0,613.0,607.0,613.0,574.5919799804688,36949425
2021-03-17,612.0,612.0,602.0,604.0,568.4743041992188,39517807
2021-03-18,606.0,609.0,602.0,602.0,566.5919799804688,29415526
2021-03-19,594.0,598.0,591.0,591.0,556.2389526367188,70866028
2021-03-22,588.0,598.0,586.0,593.0,558.1212158203125,34089033
2021-03-23,597.0,603.0,593.0,594.0,559.062255859375,29374037
2021-03-24,571.0,582.0,571.0,576.0,542.1212158203125,107253959
2021-03-25,572.0,581.0,570.0,575.0,541.179931640625,67833354
2021-03-26,582.0,592.0,580.0,590.0,555.2977294921875,36829858
2021-03-29,599.0,602.0,596.0,599.0,563.768310546875,37884733
2021-03-30,600.0,600.0,592.0,597.0,561.8859252929688,33099123
2021-03-31,596.0,597.0,587.0,587.0,552.47412109375,38790886
2021-04-01,598.0,602.0,594.0,602.0,566.5919799804688,43091157
2021-04-07,614.0,614.0,608.0,610.0,574.121337890625,24603109
2021-04-08,606.0,613.0,603.0,613.0,576.9449462890625,23976625
2021-04-09,618.0,618.0,609.0,610.0,574.121337890625,27303862
2021-04-12,612.0,613.0,603.0,605.0,569.41552734375,22606128
2021-04-13,604.0,613.0,604.0,605.0,569.41552734375,25971622
2021-04-14,608.0,612.0,600.0,612.0,576.0037231445312,30077913
2021-04-15,612.0,619.0,607.0,619.0,582.5919189453125,33530942
2021-04-16,610.0,611.0,603.0,610.0,574.121337890625,48507383
2021-04-19,605.0,607.0,601.0,603.0,567.5330810546875,24231637
2021-04-20,598.0,602.0,595.0,602.0,566.5919799804688,34771635
2021-04-21,599.0,599.0,592.0,592.0,557.1800537109375,38458220
2021-04-22,596.0,598.0,591.0,591.0,556.2389526367188,33868521
2021-04-23,592.0,602.0,590.0,602.0,566.5919799804688,27754511
2021-04-26,605.0,610.0,603.0,610.0,574.121337890625,30887664
2021-04-27,608.0,611.0,605.0,610.0,574.121337890625,26317481
2021-04-28,606.0,608.0,601.0,602.0,566.5919799804688,24024054
2021-04-29,609.0,609.0,600.0,600.0,564.70947265625,31828333
2021-05-03,595.0,597.0,588.0,588.0,553.4154663085938,41762441
2021-05-04,588.0,594.0,582.0,591.0,556.2389526367188,40273595
2021-05-05,594.0,594.0,585.0,585.0,550.591796875,29254785
2021-05-06,590.0,590.0,580.0,587.0,552.47412109375,30725590
2021-05-07,594.0,600.0,589.0,599.0,563.768310546875,28075722
2021-05-10,596.0,597.0,588.0,589.0,554.3566284179688,20434079
2021-05-11,579.0,580.0,570.0,571.0,537.415283203125,59349193
2021-05-12,567.0,571.0,518.0,560.0,527.0623168945312,131741482
2021-05-13,547.0,563.0,541.0,547.0,514.8267822265625,66765627
2021-05-14,556.0,562.0,552.0,557.0,524.23876953125,37533726
2021-05-17,544.0,558.0,541.0,549.0,516.7091064453125,56270958
2021-05-18,563.0,573.0,555.0,572.0,538.3565673828125,43689316
2021-05-19,571.0,572.0,565.0,567.0,533.6504516601562,28908777
2021-05-20,567.0,571.0,560.0,567.0,533.6504516601562,29709287
2021-05-21,572.0,577.0,568.0,573.0,539.2976684570312,27376731
2021-05-24,570.0,572.0,566.0,568.0,534.5917358398438,15629736
2021-05-25,576.0,584.0,573.0,583.0,548.7095336914062,33039911
2021-05-26,587.0,588.0,581.0,585.0,550.591796875,18703987
2021-05-27,580.0,582.0,573.0,582.0,547.7682495117188,62169719
2021-05-28,587.0,592.0,582.0,590.0,555.2977294921875,29086873
2021-05-31,595.0,597.0,590.0,597.0,561.8859252929688,30657474
2021-06-01,598.0,599.0,595.0,598.0,562.8272705078125,17818326
2021-06-02,600.0,600.0,593.0,595.0,560.003662109375,21872755
2021-06-03,600.0,600.0,596.0,596.0,560.9448852539062,21077164
2021-06-04,591.0,595.0,590.0,595.0,560.003662109375,15756180
2021-06-07,594.0,595.0,583.0,592.0,557.1800537109375,17077625
2021-06-08,590.0,595.0,588.0,589.0,554.3566284179688,13396324
2021-06-09,586.0,588.0,583.0,586.0,551.5330810546875,20023490
2021-06-10,591.0,599.0,587.0,599.0,563.768310546875,28527745
2021-06-11,602.0,603.0,600.0,602.0,566.5919799804688,24227710
2021-06-15,607.0,609.0,606.0,609.0,573.1801147460938,26012250
2021-06-16,608.0,608.0,605.0,605.0,569.41552734375,25856919
2021-06-17,601.0,606.0,598.0,606.0,572.7232055664062,22872361
2021-06-18,608.0,608.0,601.0,603.0,569.887939453125,32652017
2021-06-21,590.0,594.0,583.0,583.0,550.986328125,44279632
2021-06-22,585.0,588.0,578.0,578.0,546.2608032226562,27823974
2021-06-23,583.0,598.0,581.0,595.0,562.3273315429688,34392376
2021-06-24,598.0,598.0,588.0,590.0,557.6018676757812,16524230
2021-06-25,598.0,598.0,589.0,591.0,558.5469970703125,18841696
2021-06-28,590.0,590.0,586.0,590.0,557.6018676757812,15028407
2021-06-29,598.0,598.0,591.0,595.0,562.3273315429688,28659610
2021-06-30,599.0,599.0,595.0,595.0,562.3273315429688,24883853
2021-07-01,596.0,597.0,591.0,593.0,560.4370727539062,18250994
2021-07-02,590.0,593.0,587.0,588.0,555.711669921875,18322419
2021-07-05,588.0,597.0,588.0,591.0,558.5469970703125,28836816
2021-07-06,595.0,596.0,589.0,592.0,559.4920654296875,12997112
2021-07-07,590.0,594.0,588.0,594.0,561.3821411132812,16966158
2021-07-08,595.0,595.0,588.0,588.0,555.711669921875,21140426
2021-07-09,582.0,585.0,580.0,584.0,551.9312133789062,29029415
2021-07-12,595.0,597.0,590.0,593.0,560.4370727539062,31304547
2021-07-13,600.0,608.0,599.0,607.0,573.6683349609375,52540315
2021-07-14,613.0,615.0,608.0,613.0,579.3389282226562,38418875
2021-07-15,613.0,614.0,608.0,614.0,580.2839965820312,22012834
2021-07-16,591.0,595.0,588.0,589.0,556.6569213867188,57970545
2021-07-19,583.0,584.0,578.0,582.0,550.0411376953125,40644341
2021-07-20,579.0,584.0,579.0,581.0,549.09619140625,15354333
2021-07-21,586.0,586.0,580.0,585.0,552.87646484375,25828732
2021-07-22,589.0,594.0,587.0,591.0,558.5469970703125,26058172
2021-07-23,592.0,592.0,583.0,585.0,552.87646484375,15271451
2021-07-26,591.0,591.0,580.0,580.0,548.1509399414062,21619179
2021-07-27,581.0,584.0,580.0,580.0,548.1509399414062,17785992
2021-07-28,576.0,579.0,573.0,579.0,547.205810546875,36158305
2021-07-29,585.0,585.0,577.0,583.0,550.986328125,23224896
2021-07-30,581.0,582.0,578.0,580.0,548.1509399414062,18999281
2021-08-02,583.0,590.0,580.0,590.0,557.6018676757812,23482491
2021-08-03,594.0,594.0,590.0,594.0,561.3821411132812,22747702
2021-08-04,598.0,598.0,594.0,596.0,563.2723999023438,20313271
2021-08-05,598.0,598.0,593.0,596.0,563.2723999023438,15116242
2021-08-06,596.0,596.0,588.0,591.0,558.5469970703125,13687213
2021-08-09,590.0,595.0,583.0,595.0,562.3273315429688,17390951
2021-08-10,596.0,596.0,589.0,591.0,558.5469970703125,17190865
2021-08-11,590.0,590.0,585.0,590.0,557.6018676757812,19969687
2021-08-12,586.0,588.0,584.0,586.0,553.821533203125,15444622
2021-08-13,585.0,585.0,579.0,581.0,549.09619140625,22524428
2021-08-16,582.0,586.0,578.0,584.0,551.9312133789062,19315705
2021-08-17,584.0,584.0,584.0,584.0,551.9312133789062,0
2021-08-18,568.0,575.0,566.0,574.0,542.48046875,43716164
2021-08-19,573.0,573.0,559.0,559.0,528.3042602539062,38868947
2021-08-20,560.0,563.0,551.0,552.0,521.6884765625,45614061
2021-08-23,560.0,572.0,559.0,566.0,534.9198608398438,33685159
2021-08-24,574.0,575.0,571.0,572.0,540.59033203125,24844800
2021-08-25,579.0,585.0,574.0,585.0,552.87646484375,27504657
2021-08-26,601.0,603.0,591.0,594.0,561.3821411132812,43822008
